source,target,weight,parent_user,source_is_replier,target_is_replier
StoreClerkAndy,TheUnitedSpot__,1,aoc,True,True
StrosHitByPitch,DianaforQueens,1,aoc,True,False
StubbZdNb,aaqibali90,1,trump,True,False
SugarbritchesM,SenateDems,1,aoc,True,False
SummerRosedays,Architectolder,1,aoc,True,False
SummerRosedays,The_Gooseinator,1,aoc,True,False
SunshineS58469,F15Synch,1,trump,True,False
SuperChicken25,DianaforQueens,1,aoc,True,False
SuperDaveO1,SenateDems,1,aoc,True,False
SusanM51356,888inUSA,1,trump,True,False
SusanM51356,ICEgov,1,trump,True,False
SusieDevine14,ALS715SR,2,trump,True,True
Suzanne3631,Jesswang2010,1,trump,True,False
SvitlaUA,ValentinaForUSA,2,trump,True,False
SvitlaUA,xbtbabe,1,trump,True,False
Sweden4Trump,AmericaShaman,1,trump,True,False
Sweetdr17415071,FrankDangelo23,1,trump,True,True
SyariflexLex,DravenNoctis,1,trump,True,False
Sylvia61325,MjSwan198026,1,trump,True,True
SyndicatedNews,TRUMP_ARMY_,1,trump,True,False
TKemp853803,KhaOmm,1,trump,True,False
TLoughlin,BeYourOwnSpark,1,trump,True,False
TM72774,SenateDems,1,aoc,True,False
TMcentire66412,TexasRepublic71,1,trump,True,False
TMinpin,robertsepehr,1,trump,True,False
TPoole2013,arcachronica,1,trump,True,False
TREV19a,DianaforQueens,1,aoc,True,False
TTNSSE,SenSchumer,1,aoc,True,False
TTNSSE,SenateDems,1,aoc,True,False
TTP2502,Magadogmommy,5,aoc,True,True
TTP2502,xxxristina423,5,aoc,True,True
T_rashPandada,Claudia44959719,1,aoc,True,True
T_rashPandada,SenateDems,1,aoc,True,False
Taceyking,SenateDems,1,aoc,True,False
TakedownMRAs,Ryan_In_Mi,4,aoc,True,False
TakedownMRAs,SenateDems,4,aoc,True,False
TakedownMRAs,lori_gaddie,4,aoc,True,True
Tami06202139,harryjsisson,1,aoc,True,False
TampaMami,Kobie3408,1,aoc,True,False
TampaMami,RepFine,1,aoc,True,False
TampaMami,X_StrayDog1,1,aoc,True,False
TasmanianTracy,GuntherEagleman,1,aoc,True,False
TawfiqEZz,dshensmith,1,aoc,True,False
TazioGNuvolari,brkohn,2,aoc,True,False
TdBaileyypfj,NazBolKing,5,aoc,True,True
Teddy32021,CptAncapistan,1,trump,True,False
TeeRat821450,SenateDems,1,aoc,True,False
Teotihuacan7777,TheDemocrats,1,aoc,True,False
Teppei_s_,KeepOnesHopesUp,1,trump,True,False
Teppei_s_,qmap17eri,1,trump,True,False
TerriCh21571896,DidDTrumpDie,1,trump,True,False
TerriCh21571896,motals_must_die,1,trump,True,False
Terry7617194791,SpaceX_Ceo_91,1,trump,True,False
TerryLe05875012,DianaforQueens,1,aoc,True,False
TerrySt27078896,susanloveUSA7,1,trump,True,False
TetsuoBronson,DavidLHillPA,1,aoc,True,True
TetsuoBronson,Dndbreakfast,1,aoc,True,False
TetsuoBronson,grok,1,aoc,True,True
Teukel21381,Chesschick01,1,trump,True,False
TexasStrong59,TACO99509,1,aoc,True,True
Tgmur,DoodlesTrks,2,aoc,True,False
Tgmur,Gap422,2,aoc,True,False
Tgmur,JoulesMinds,2,aoc,True,False
Tgmur,KekNative,2,aoc,True,True
Tgmur,_DamnBucky,2,aoc,True,False
Tgmur,fletch_forTRUMP,2,aoc,True,False
ThatNYPunk,DianaforQueens,1,aoc,True,False
ThatOneNuge,krassenstein,2,trump,True,False
Thatgothguy_,NHabari1088,1,trump,True,False
The1776Rubicon,DidDTrumpDie,1,trump,True,False
TheIdahoWriter,BeYourOwnSpark,1,trump,True,False
TheIdahoWriter,CBoutell,1,trump,True,False
TheKingMaz,TheRISEofROD,1,trump,True,False
TheKingMaz,ff3k1984,1,trump,True,False
TheLoneWolfTM,SenateDems,1,aoc,True,False
TheMaximumGlove,IfindRetards,1,trump,True,False
TheMaximumGlove,LittleKingry0n,1,trump,True,True
TheMaximumGlove,NotaRINO2025,1,trump,True,False
TheNCAirman,AustinCappsMO,1,aoc,True,False
TheNCAirman,IsItCotton,1,aoc,True,False
TheNCAirman,SenateDems,2,aoc,True,False
TheRealLynguini,SenateDems,1,aoc,True,False
TheRealNevinII,LeaderJohnThune,1,aoc,True,False
TheRealNevinII,SenSchumer,1,aoc,True,False
TheRealNevinII,SenateDems,1,aoc,True,False
TheRealProphet6,SenateDems,1,aoc,True,False
TheRealShaneEZ,BobRowell1,1,aoc,True,True
TheRealShaneEZ,JoeCitizen15,2,aoc,True,True
TheRealShaneEZ,KaizerNYC,3,aoc,True,True
TheRealShaneEZ,spinbox1,1,aoc,True,False
TheRealUncleGo2,Ilhan,2,aoc,True,False
TheRealUncleGo2,kissmecareful,1,aoc,True,True
TheReallTopG,grok,1,trump,True,True
TheSchwami21,SenateDems,1,aoc,True,False
TheSigna1,s_m_marandi,1,trump,True,False
TheSkipbowski,DianaforQueens,1,aoc,True,False
TheSkipbowski,Wess_Miller,1,aoc,True,True
TheSportPigeon,Darealynsny,47,aoc,True,True
TheSportPigeon,Jaythewolf1,51,aoc,True,True
TheSportPigeon,SardiLilia,8,aoc,True,True
TheSportPigeon,TokyoRobb,38,aoc,True,True
TheSportPigeon,biobiogirl1,1,aoc,True,True
TheSportPigeon,grok,32,aoc,True,True
TheSportPigeon,teapartytempest,3,aoc,True,True
TheUnitedSpot__,DianaforQueens,1,aoc,True,False
TheVailingBow,n1ghtkitten,1,aoc,True,False
The_ChatMan,CAMallory2,1,trump,True,False
The_ChatMan,IvankaNews_,1,trump,True,False
The_ChatMan,Tekspecz,1,trump,True,False
Thehandiest16,Middle_Eastern0,1,trump,True,False
TherealPVO22,actblue,1,aoc,True,False
Theseaofreedom,DoviFrances1,1,trump,True,False
TheyRYou2,SenSchumer,1,aoc,True,False
TheyRYou2,SenateDems,1,aoc,True,False
ThomasD97772,SenateDems,1,aoc,True,False
ThomasL82367977,NobodymrRobert,1,trump,True,False
ThomasLeon22572,donnacolley_6,1,aoc,True,False
ThomasXMorrison,saras76,1,aoc,True,False
Thomasolivia26,SwankD6163,1,trump,True,False
Thorgodsthunder,freemanslady,1,trump,True,False
Tim650i,SenateDems,1,aoc,True,False
Tim650i,T3rriClark,1,aoc,True,False
TimHaye28625903,Yemenimilitary,1,trump,True,False
TiredofPCCrap,JeffreyMar27718,1,aoc,True,True
Tirionwith,jammles9,1,aoc,True,False
TkKoza,SenateDems,1,aoc,True,False
TkKoza,TheDemocrats,1,aoc,True,False
ToBluesky24,Chicago1Ray,1,aoc,True,False
ToBluesky24,SteveSample22,1,aoc,True,False
ToLegit2Quit_50,AustinMill53406,1,trump,True,False
Toast_Boy_,NotaRINO2025,1,trump,True,False
ToddModpod,s_m_marandi,1,trump,True,False
Todomz,RandomTheGuy_,1,trump,True,False
TogTrue,SenateDems,1,aoc,True,False
TokyoRobb,CoinFlipperDude,1,aoc,True,False
TokyoRobb,TheSportPigeon,24,aoc,True,True
TokyoRobb,grok,16,aoc,True,True
Toledo_Doc,FozonCapital,1,aoc,True,False
Tom439076619834,Fx1Jonny,1,trump,True,False
TomJoad2Night,DianaforQueens,1,aoc,True,False
TomicusMaximus,FeliceFontaine,1,trump,True,False
ToniGering,DianaforQueens,1,aoc,True,False
ToniGering,SenateDems,1,aoc,True,False
Tony79thST,RepJeffries,1,aoc,True,False
Tony79thST,SenateDems,1,aoc,True,False
TonyT81535,HonestApeNYC,1,aoc,True,True
TonyT81535,KaizerNYC,1,aoc,True,True
TonyTone0077,andrewilliamsus,1,aoc,True,False
TonyTone0077,harryjsisson,1,aoc,True,False
TopHat75396797,TheFl0orIsLaVa,1,trump,True,False
TopHat75396797,s_m_marandi,1,trump,True,False
Towelie_KiLLz,DidDTrumpDie,1,trump,True,False
Towelie_KiLLz,JamieBonkiewicz,1,trump,True,False
TrappedInFlesh,jazzfan71,1,aoc,True,True
TrappedInFlesh,missgreenbeanz1,1,aoc,True,True
TravelerJim1,Defundmedianow,1,trump,True,False
Trepper66,SenateDems,1,aoc,True,False
TrevorToonArt,dane001,1,aoc,True,False
TrevorToonArt,just_meggggg,1,aoc,True,True
TrevorWard69041,POTUS,1,trump,True,False
TrevorWard69041,Scavino47,1,trump,True,False
TrevorWard69041,SimonHarrisTD,1,trump,True,False
Tribul82come,DianaforQueens,1,aoc,True,False
Trinakqtk,DianaforQueens,1,aoc,True,False
TrojanFever,CDUB901,1,aoc,True,False
TrojanFever,JayTC53,1,aoc,True,False
TrojanFever,KringleKnish,1,aoc,True,False
TrojanFever,ShockadelicaTL,1,aoc,True,False
Trouthungry,Elonmusk742074,1,trump,True,False
Trumpeter61,Bununmachuckle,1,aoc,True,True
TrumpsterTrash,LoriZuba1,1,aoc,True,False
Truptastic1994,SenateDems,1,aoc,True,False
TruthFrag,1Nicdar,1,aoc,True,False
TruthFrag,ElRalphing,1,aoc,True,False
TruthSpeakerIAM,naomiseibt,1,trump,True,False
Ttopcat333,TheRightMelissa,1,trump,True,False
Ttopcat333,pjk101408,1,trump,True,True
TuanCNguye64598,FFT1776,1,trump,True,False
TuncdorukUnal,krassenstein,2,trump,True,False
TurtleSmasher61,Nick11894,1,trump,True,True
Tux_Rules,CaminanteLoc0,1,aoc,True,False
Twillybits789,frost47015,1,trump,True,True
TwitWannabee,SenateDems,1,aoc,True,False
Txu4547,jmattesonh,2,aoc,True,True
TylerA6566,DravenNoctis,1,trump,True,False
TylerA6566,gawddess_aura,1,trump,True,True
UNCLEELROY01,SenateDems,1,aoc,True,False
UNITEDINDINDIAN,AbuSaeed1007,1,trump,True,False
USA_MO25,SenateDems,1,aoc,True,False
USMCridgerunner,SenateDems,1,aoc,True,False
US_Hopes,moment_mirthful,1,trump,True,False
Ultimatewebtasm,TheRightMelissa,2,trump,True,False
UmmNadia,chinchat09,1,trump,True,False
UndeadCowboy11,NickJFreitas,1,aoc,True,False
UneekSolutions,MerruX,3,trump,True,False
UneekSolutions,NotDevers,3,trump,True,False
Uniparty_Cabal,NoPardonNeeded,1,aoc,True,False
Uniparty_Cabal,Politicsworld,1,aoc,True,True
Uniparty_Cabal,SenateDems,3,aoc,True,False
Uniparty_Cabal,pattycake49246,1,aoc,True,True
Unpublishednews,TenforJ,1,trump,True,False
Unsilent_TX,Dembeforetrump,1,aoc,True,False
Ussyevaaa,CricketMaiden88,1,trump,True,False
VPL2259,AnotherOne311,5,trump,True,False
VPL2259,BobJohn19566709,5,trump,True,True
VPL2259,mattvanswol,5,trump,True,False
VStakeumms,VinylsandNylons,1,aoc,True,True
VTourchi,SHuARi99,1,trump,True,True
ValerieS29700,CrazyVibes_1,1,trump,True,False
ValorVDC,DianaforQueens,1,aoc,True,False
VanHoose2024,AGPamBondi,2,trump,True,False
VanHoose2024,CAgovernor,1,trump,True,False
VanHoose2024,FBIDirectorKash,2,trump,True,False
VanHoose2024,ILA_NewsX,1,trump,True,False
VanHoose2024,MayorOfLA,1,trump,True,False
VanHoose2024,POTUS,1,trump,True,False
VanHoose2024,PatriotXV11,1,trump,True,False
VanMitchell60,Yemenimilitary,2,trump,True,False
VanemuineK3577,StephenM,1,trump,True,False
Vasso364,spreadlove2024,1,aoc,True,False
VeronikaRun13,Bubblebathgirl,1,trump,True,True
VeronikaRun13,saras76,1,trump,True,False
ViLLADAwxICoSH,CoinFlipperDude,5,aoc,True,False
ViLLADAwxICoSH,astorcaeli,5,aoc,True,True
Vibbyboo10,s_m_marandi,1,trump,True,False
VictoriaBr34719,SenSchumer,1,aoc,True,False
VictoriaBr34719,SenateDems,1,aoc,True,False
VictoryKemp,CyberTruck__CEO,1,trump,True,False
VictoryKemp,cris1surf,1,trump,True,False
VideogameFan1,GROKAGI_CTO,1,trump,True,False
VideogameFan1,KJNO816,1,trump,True,False
VideogameFan1,LeftAngleNews1,2,trump,True,False
VideogameFan1,MaileOnX,3,trump,True,False
VideogameFan1,Sandra0410S,2,trump,True,True
VideogameFan1,ScottGo23943099,2,trump,True,False
VideogameFan1,elonmusk,3,trump,True,False
VideogameFan1,nolietees,1,trump,True,False
VindexLives,SenateDems,1,aoc,True,False
ViperGreen9,UN,1,trump,True,False
Vitaman364,SenateDems,1,aoc,True,False
VitriJanet,SenateDems,1,aoc,True,False
ViuhkoSusanna,VepsaToni,1,trump,True,False
VnzlnosenRD,dw_espanol,1,trump,True,False
Vorrviss,MuellerSheWrote,1,aoc,True,False
Vorrviss,SenJohnKennedy,1,aoc,True,False
VuraSharon,SenSchumer,2,aoc,True,False
VuraSharon,SenateDems,2,aoc,True,False
W92352348Debbie,TheEricF_Trump,1,trump,True,False
WAServers,DianaforQueens,1,aoc,True,False
WalksfarwolfSL,Politicsworld,1,aoc,True,True
WalterS36800238,MuellerSheWrote,1,aoc,True,False
WalterS36800238,SenJohnKennedy,1,aoc,True,False
Walz4prison,SenSanders,1,aoc,True,False
Walz4prison,SenSchumer,1,aoc,True,False
Walz4prison,SenWarren,1,aoc,True,False
Warner97803H,KaizerNYC,1,aoc,True,True
Watchyomouth304,lonelyfireflyX,1,trump,True,False
WeGhoStyle,EviLFranchise,1,aoc,True,False
WeGhoStyle,SenateDems,2,aoc,True,False
WeGhoStyle,SkyeDawn,2,aoc,True,True
WeGhoStyle,johnkiger2,1,aoc,True,True
WebbWe06075626,SenSchumer,1,aoc,True,False
WebbWe06075626,SenateDems,1,aoc,True,False
WebbieDedden,DianaforQueens,1,aoc,True,False
WenzNoVaxx,SenSchumer,2,aoc,True,False
WenzNoVaxx,SenateDems,2,aoc,True,False
Wess_Miller,DianaforQueens,3,aoc,True,False
Wess_Miller,jerr28090,1,aoc,True,True
West701PSN,ValentinaForUSA,1,trump,True,False
WesternWatts,GuntherEagleman,3,trump,True,False
WesternWatts,IanComeau,1,trump,True,False
WesternWatts,johnbugay,1,trump,True,False
WesternWatts,mwmoney10,1,trump,True,True
WesternWatts,patriothq,2,trump,True,False
WestmanDavid,BarackObama,1,trump,True,False
Whizzy_of_web3,rollup_news,1,trump,True,True
WhyMultifamily,AlexDeLargeNV,1,aoc,True,False
WhyMultifamily,KurtSchlichter,1,aoc,True,False
WildBill905,SenateDems,1,aoc,True,False
WileyBillwiley9,RichardStiller4,1,trump,True,False
WilheminaFoxx,asra_sdh,2,trump,True,True
WilheminaFoxx,elonmusk,2,trump,True,False
WillWells52618,musk_officl_00,1,trump,True,False
Willbuildatow,SenSchumer,2,aoc,True,False
Willbuildatow,SenateDems,1,aoc,True,False
William448017,JustinTrudeau,3,trump,True,False
WilliamSurrett6,SenateDems,1,aoc,True,False
WinDespi,FloridaMC242,1,aoc,True,False
WingYour,Nick11894,1,trump,True,True
WingsWettedDown,SellaSfitri,1,trump,True,False
WinstonWalenski,X_StrayDog1,1,aoc,True,False
WinstonWalenski,delsolo96,1,aoc,True,False
WitCephandrius,DavidLHillPA,2,aoc,True,True
WitCephandrius,grok,2,aoc,True,True
Witcheswitch,EricLDaugh,1,trump,True,False
WolfDev9,grok,1,trump,True,True
WooThe910,SenateDems,1,aoc,True,False
WooWooSpaceJew,PeetEyes,1,trump,True,False
WooWooSpaceJew,TomJChicago,1,trump,True,False
Woodland1159,SevenStarsFall,1,trump,True,True
WorldPeaceWaxx,Magadogmommy,1,aoc,True,True
WrenMartin2023,1Nicdar,1,aoc,True,False
WrenMartin2023,jalpineo,1,aoc,True,False
Wwolfhunt,ADevotedYogi,1,trump,True,False
Wyattsalgado1,TheRightMelissa,1,trump,True,False
Wyattsalgado1,moment_mirthful,1,trump,True,False
WynterRain2,AmyxForCongress,1,trump,True,False
WynterRain2,MightyTodd1,1,trump,True,True
WynterRain2,digiknowassets,1,trump,True,False
X8kQCWlXlp49533,qmap17eri,1,trump,True,False
XCitizenXX,krassenstein,1,trump,True,False
XDSleepyXD,elonmusk,1,aoc,True,False
XGiNaB2424X,DianaforQueens,1,aoc,True,False
Xemployeessuck,Greenslate84147,1,aoc,True,False
Xemployeessuck,HVaxxer,1,aoc,True,True
Xemployeessuck,Law814D,1,aoc,True,True
Xemployeessuck,Oh_You_Bastard,1,aoc,True,False
Xemployeessuck,RyderCopeland,4,aoc,True,True
Xemployeessuck,Spiracle666,1,aoc,True,False
Xemployeessuck,brucebanana92,1,aoc,True,True
Xemployeessuck,deoinsandersbro,1,aoc,True,False
Xemployeessuck,jimmypancakes23,1,aoc,True,False
Xemployeessuck,krassenparody,1,aoc,True,False
Xemployeessuck,paradigmsolves,1,aoc,True,False
Xemployeessuck,thecrussian,8,aoc,True,True
Xi58834Xi,4HumanUnity,1,trump,True,False
Xi58834Xi,GuntherEagleman,1,trump,True,False
Xi58834Xi,IanJaeger29,1,trump,True,False
Xi58834Xi,SonofLiberty357,1,trump,True,False
Xi58834Xi,TexasRepublic71,1,trump,True,False
Xi58834Xi,ZherkaOfficial,1,trump,True,False
Xi58834Xi,alifarhat79,1,trump,True,False
XianMycroft,mirsole187,11,trump,True,True
Xsaata,0xSerik,1,trump,True,False
Xsaata,LaunchOnPump,1,trump,True,True
Xsaata,X,1,trump,True,False
Xsaata,grok,1,trump,True,True
YAYA4676,F15Synch,1,trump,True,False
Ya_Gb20,CoinFlipperDude,1,aoc,True,False
Ya_Gb20,SenateDems,1,aoc,True,False
YadiraVargasTi1,StephenM,1,trump,True,False
Yadirabornaceli,IfSixWere9,1,trump,True,False
Yarmitnasa,TransBeverly0,1,trump,True,False
YaygenMaster,JustAJaneJ,1,trump,True,False
YiannisDeligia5,provemewrong411,1,trump,True,False
YortukFestrunk_,InfiniteEmf,1,trump,True,False
YortukFestrunk_,ReasonUnchains,2,trump,True,False
YoungYou11239,SenateDems,1,aoc,True,False
YourSocialIdiot,GavinNewsom,1,trump,True,False
Youvoted4dis,Nick11894,1,trump,True,True
Za_white01,PumpDotFunGuy,1,trump,True,False
Zachary02480085,H_H_Ellekaer,4,trump,True,True
ZaydinTTV,Nick11894,1,trump,True,True
Zaynebks,ChrisNyamabo,2,aoc,True,False
Zaynebks,DavidRa35079025,1,aoc,True,False
Zaynebks,LemonLamplight,2,aoc,True,True
Zeferzoio,SenateDems,1,aoc,True,False
ZephyrNCC17011,Sigmund46221199,1,trump,True,False
ZephyrNCC17011,TyOnTheInternet,1,trump,True,False
ZeroPageX,Dndbreakfast,1,aoc,True,False
ZeroPageX,FaithOverFear47,1,aoc,True,False
Ziari4,barrontrump709,1,trump,True,False
Zmwtak,BuzzPatterson,1,aoc,True,False
Zmwtak,Don_Vito_08,1,aoc,True,False
Zmwtak,X_StrayDog1,1,aoc,True,False
ZoomOutBy,DianaforQueens,1,aoc,True,False
Zuniga1940,RepFine,1,aoc,True,False
_DSKEPTIC_,SenateDems,1,aoc,True,False
_DrFred_,TheRightMelissa,1,trump,True,False
_DrFred_,pjk101408,1,trump,True,True
_EyeOf_TheTiger,DianaforQueens,1,aoc,True,False
_Firulita,BeBestNOW,1,aoc,True,True
_Firulita,realMaalouf,1,aoc,True,False
_JoHnNa_SwEnSeN,ljperk41,1,trump,True,True
_LapsisBeeftech,0hour1,1,aoc,True,False
_PrinceOfAce,GingerGirl1974,1,trump,True,False
_PrinceOfAce,TRUMP_ARMY_,1,trump,True,False
_a_n_d_re_w_,Dan_Brisbois,1,trump,True,False
_a_n_d_re_w_,IfSixWere9,1,trump,True,False
_a_n_d_re_w_,Jackkane53,1,trump,True,False
_a_n_d_re_w_,QuantumOfQ,1,trump,True,False
_a_n_d_re_w_,Rokeniswatching,1,trump,True,True
_a_n_d_re_w_,YouriDB,1,trump,True,False
_a_n_d_re_w_,avileo156,1,trump,True,False
_a_n_d_re_w_,cjVonTanner,1,trump,True,False
_thenowjones,DjOmegaMVP,1,aoc,True,False
_thenowjones,HonestApeNYC,1,aoc,True,True
_thenowjones,MrAmerica741976,1,aoc,True,False
_thenowjones,grok,1,aoc,True,True
_weirdlink,Farming_SA,1,trump,True,False
_weirdlink,Yemenimilitary,1,trump,True,False
_weirdlink,lamps_apple,1,trump,True,False
a_toney22,PabloReports,1,aoc,True,False
a_toney22,SenateDems,1,aoc,True,False
aba6_emmanuel,grok,1,trump,True,True
abcdavis,Firekraker72,1,aoc,True,False
abcdavis,SenateDems,1,aoc,True,False
abohasheem7,AhmedAlmoaiad,1,trump,True,False
abohasheem7,AlsaidiMuein,1,trump,True,False
aclownin1,Bb89870,1,trump,True,False
aclownin1,GeneralKim_J,2,trump,True,True
aclownin1,HadalBs,1,trump,True,False
aclownin1,IchimaruMegumin,1,trump,True,False
aclownin1,PaulToohey2,1,trump,True,True
aclownin1,ShadowyGhost,1,trump,True,False
aclownin1,ToiletGroyper,1,trump,True,False
aclownin1,Xaib416,1,trump,True,False
aclownin1,Yemenimilitary,15,trump,True,False
aclownin1,ali62962381,1,trump,True,False
aclownin1,hnfsz5,1,trump,True,False
aclownin1,jayy22345,1,trump,True,False
aclownin1,kentotboyy,1,trump,True,False
aclownin1,king_webstar,1,trump,True,True
aclownin1,poiu477,2,trump,True,True
aclownin1,princeH890,1,trump,True,False
aclownin1,shqiponja0867,1,trump,True,False
aclownin1,strangerhomlss,1,trump,True,False
aclownin1,supranova888,1,trump,True,False
acr1112014,SenateDems,1,aoc,True,False
adamstewart1978,MelvinMarko,1,trump,True,False
addamo,Bushra1Shaikh,1,trump,True,False
addamo,EdbieLigerSmith,1,trump,True,False
addamo,MidwesternMarx,1,trump,True,False
addamo,RealScottRitter,1,trump,True,False
addamo,SheepleBreaker,1,trump,True,True
addamo,georgegalloway,1,trump,True,False
adjustleft,livingfree76,1,aoc,True,False
adriennebr31123,SenateDems,1,aoc,True,False
adrierek935,1Sondo,1,aoc,True,False
adrierek935,CoinFlipperDude,1,aoc,True,False
adrierek935,Woah_Dave,1,aoc,True,False
aduognuy,SenateDems,2,aoc,True,False
adzphone72,Lucy00433886287,1,trump,True,False
aek100K,grok,15,trump,True,True
ag_wannabe,DianaforQueens,2,aoc,True,False
ag_wannabe,Wess_Miller,1,aoc,True,True
ag_wannabe,jerr28090,1,aoc,True,True
aghastall,SenateDems,1,aoc,True,False
aidenrturner,Hypotrichtofax,1,trump,True,True
akaChiBi143,SenateDems,1,aoc,True,False
alainyeyer,TinaTweeker,1,aoc,True,False
alamnavsa,AlfredArzuaga1,7,trump,True,True
alamnavsa,YakubCreamKing,1,trump,True,False
alamnavsa,emily3_angelina,1,trump,True,True
alessiabaisi,FFT1776,1,trump,True,False
alessiabaisi,jlizst,1,trump,True,False
alexzndr_,CricketMaiden88,1,trump,True,False
alexzndr_,EdKrassen,1,trump,True,False
alexzndr_,matt_vanswol,1,trump,True,False
alfatunde,LibertyCappy,1,trump,True,False
alfatunde,MattyWorthy32B,2,trump,True,False
alfatunde,MrSausageGet,1,trump,True,False
alfatunde,PumpDotFunGuy,1,trump,True,False
alfatunde,nomandatesco,1,trump,True,False
alfiarnimakhtaf,Yemenimilitary,1,trump,True,False
alldatamatters,SenateDems,1,aoc,True,False
alleblue,DailyAthenaeum,1,aoc,True,False
alleblue,DominionPostWV,1,aoc,True,False
alleblue,GenFlynn,1,aoc,True,False
alleblue,LOZ416,1,aoc,True,True
alleblue,NewYorkSun,1,aoc,True,False
alleblue,PittsburghPG,1,aoc,True,False
alleblue,RupertTFirkledo,1,aoc,True,False
alleblue,ToscaAusten,1,aoc,True,False
alleblue,WSJ,1,aoc,True,False
alleblue,ajc,1,aoc,True,False
alleblue,cherokeeowl,1,aoc,True,False
alleblue,dbongino,1,aoc,True,False
alleblue,p3driver,1,aoc,True,False
alleblue,wvgazettemail,1,aoc,True,False
allgoodmight,BedOfRoses,1,trump,True,True
allgoodmight,LCuriango,1,trump,True,False
allgoodmight,grok,2,trump,True,True
alvinSeven77,Claudiashein,1,trump,True,False
alvinSeven77,Pontifex,1,trump,True,False
alvinSeven77,SpotifyMexico,1,trump,True,False
alvinSeven77,TeamTrump,1,trump,True,False
alvindee28,Rollup_News,1,trump,True,True
amerikkkanboy,Arch_oj,1,trump,True,False
amerikkkanboy,ScottDiaz42,1,trump,True,False
amerikkkanboy,s_m_marandi,1,trump,True,False
amz0245,Magadogmommy,1,aoc,True,True
amz0245,TTP2502,1,aoc,True,True
amz0245,xxxristina423,1,aoc,True,True
anaimarti,SenSchumer,2,aoc,True,False
anaimarti,SenateDems,2,aoc,True,False
andrewqutami,mattvanswol,1,trump,True,False
andshestroking,GuntherEagleman,1,trump,True,False
andyblumenthal,DianaforQueens,1,aoc,True,False
anilaali,POTUS,1,trump,True,False
annacatheins,OakSmith2018,1,trump,True,True
annihilateislam,MagaPatriot33,1,trump,True,False
annihilateislam,Make_ItMakeSnse,1,trump,True,False
annihilateislam,Yemenimilitary,3,trump,True,False
annihilateislam,erase_life,1,trump,True,False
annlongisl1,SenateDems,2,aoc,True,False
annofbigbeach,SenateDems,1,aoc,True,False
antirevolution0,IvankaNews_,1,trump,True,False
antirevolution0,PDAcomment,2,trump,True,False
apcolypic82,JohnnyVomits,1,aoc,True,False
apcolypic82,mehdirhasan,1,aoc,True,False
apleic,Remzyfit1,1,aoc,True,False
apostille44,SenateDems,1,aoc,True,False
arahovis3,IanWy73596,1,aoc,True,True
arahovis3,StyrosDonaras,1,aoc,True,False
arahovis3,catturd2,1,aoc,True,False
arborfla,SenateDems,1,aoc,True,False
arclumination,DirkMacdougall,1,aoc,True,True
arclumination,Kobie3408,2,aoc,True,False
arclumination,LefortPhilip,2,aoc,True,True
arclumination,RepFine,2,aoc,True,False
arclumination,X_StrayDog1,2,aoc,True,False
area1351stl,ChrisNyamabo,1,aoc,True,False
arl_jar,CDUB901,1,aoc,True,False
arl_jar,JayTC53,1,aoc,True,False
arl_jar,Peanuts_Pissed,1,aoc,True,False
arnucarrillo,fafowatch,1,aoc,True,False
artysan,visegrad24,1,aoc,True,False
arynn_luna,AlwaysKnocking,1,aoc,True,False
arynn_luna,foxxygranpa87,1,aoc,True,True
asra_sdh,WilheminaFoxx,1,trump,True,True
asra_sdh,elonmusk,1,trump,True,False
astalavista7566,Magnus_Veritas,1,trump,True,True
astalavista7566,robertsepehr,1,trump,True,False
astorcaeli,CoinFlipperDude,7,aoc,True,False
astorcaeli,IcoshWolves,6,aoc,True,False
atabex_art,CoinFlipperDude,1,aoc,True,False
aura_playai,ATTNtoken,2,trump,True,False
aura_playai,GiveRep,2,trump,True,False
aura_playai,KaitoAI,2,trump,True,False
aura_playai,SuiInsiders,2,trump,True,False
aura_playai,koomp80,2,trump,True,False
aura_playai,nasigoreng1123,1,trump,True,True
avi8rAZ,SenateDems,1,aoc,True,False
axelsproudpapa,F15Synch,1,trump,True,False
ayars_sher24995,F15Synch,1,trump,True,False
az_highcountry,PoliticalStacy,1,aoc,True,False
azadehfarah,SenateDems,1,aoc,True,False
azsailor88,SenateDems,1,aoc,True,False
b1g_D1ck_black,BernieSanders,2,aoc,True,False
b1g_D1ck_black,DianaforQueens,2,aoc,True,False
b1g_D1ck_black,SenateDems,1,aoc,True,False
b75dpjh2sg,GuntherEagleman,1,trump,True,False
babygirl_tweet,grok,1,trump,True,True
badcomedypod,DrMiaow,1,trump,True,True
badcomedypod,Kohlliers,1,trump,True,False
badcomedypod,MmbNoah,1,trump,True,False
badcomedypod,NaijaKid234,1,trump,True,True
badspeed66,DianaforQueens,4,aoc,True,False
badspeed66,Stinkshovel,2,aoc,True,True
badspeed66,TomJoad2Night,1,aoc,True,True
badspeed66,teapartytempest,1,aoc,True,True
baitcrimes,SenateDems,1,aoc,True,False
balzchin,ChrisNyamabo,1,aoc,True,False
balzchin,JRedDvlDog601,1,aoc,True,True
bambalahk1,Marinitillaa,1,trump,True,False
bamford_music,DBELLJPGA,1,trump,True,False
bamford_music,DelandValsBandB,1,trump,True,False
bamford_music,TRUMP_ARMY_,1,trump,True,False
bamford_music,TheImmortal007,2,trump,True,False
barnett_de26579,SenateDems,1,aoc,True,False
bassetlover810,CaffMomREDACTED,2,aoc,True,False
